filename,date,title,president,url,source
doc_250.txt,20-Mar-86,Statement on House of Representatives Disapproval of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-house-representatives-disapproval-united-states-assistance-for-the-nicaraguan-0,UCSB Presidency Project
doc_251.txt,21-Mar-86,Remarks at a White House Reception for Private Sector Supporters of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-reception-for-private-sector-supporters-united-states-assistance-for,UCSB Presidency Project
doc_252.txt,21-Mar-86,"Interview With R.W. Apple, Jr., Gerald M. Boyd, and Bernard Weinraub of the New York Times",Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-rw-apple-jr-gerald-m-boyd-and-bernard-weinraub-the-new-york-times,UCSB Presidency Project
doc_253.txt,22-Mar-86,Radio Address to the Nation on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-united-states-assistance-for-the-nicaraguan-democratic-1,UCSB Presidency Project
doc_254.txt,26-Mar-86,Statement by Principal Deputy Press Secretary Speakes on the Nicaraguan Incursion Into Honduras,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-the-nicaraguan-incursion-into-honduras,UCSB Presidency Project
doc_255.txt,27-Mar-86,Statement on Senate Approval of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-senate-approval-united-states-assistance-for-the-nicaraguan-democratic-1,UCSB Presidency Project
doc_256.txt,27-Mar-86,"Remarks at a Senate Campaign Fundraiser for Representative W. Henson Moore in New Orleans, Louisiana",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-senate-campaign-fundraiser-for-representative-w-henson-moore-new-orleans-louisiana,UCSB Presidency Project
doc_257.txt,29-Mar-86,Radio Address to the Nation on International Violence and Democratic Values,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-international-violence-and-democratic-values,UCSB Presidency Project
doc_258.txt,8-Apr-86,Statement by Principal Deputy Press Secretary Speakes on Negotiations Between the Contadora Group and Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-negotiations-between-the-contadora,UCSB Presidency Project
doc_259.txt,9-Apr-86,Remarks and a Question-and-Answer Session With the American Society of Newspaper Editors,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-the-american-society-newspaper-editors,UCSB Presidency Project
doc_260.txt,9-Apr-86,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-959,UCSB Presidency Project
doc_261.txt,14-Apr-86,Remarks at a White House Meeting with the Associated General Contractors of America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-meeting-with-the-associated-general-contractors-america,UCSB Presidency Project
doc_262.txt,15-Apr-86,Remarks at a White House Meeting With Members of the American Business Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-meeting-with-members-the-american-business-conference-0,UCSB Presidency Project
doc_263.txt,16-Apr-86,Remarks. on Signing the Law Day U.S.A. Proclamation,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-signing-the-law-day-usa-proclamation-0,UCSB Presidency Project
doc_264.txt,17-Apr-86,Remarks at the Annual White House Correspondents Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-white-house-correspondents-dinner,UCSB Presidency Project
doc_265.txt,22-Apr-86,Notice of the Continuation of the National Emergency With Respect to Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/notice-the-continuation-the-national-emergency-with-respect-nicaragua-0,UCSB Presidency Project
doc_266.txt,22-Apr-86,Remarks at the Heritage Foundation Anniversary Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-heritage-foundation-anniversary-dinner,UCSB Presidency Project
doc_267.txt,22-Apr-86,Message to the Congress on the Continuation of the National Emergency With Respect to Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-the-continuation-the-national-emergency-with-respect-nicaragua,UCSB Presidency Project
doc_268.txt,23-Apr-86,Remarks to the International Forum of the Chamber of Commerce of the United States,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-international-forum-the-chamber-commerce-the-united-states,UCSB Presidency Project
doc_269.txt,21-May-86,Remarks at the Annual Republican Senate/House Fund-raising Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-republican-senatehouse-fund-raising-dinner-0,UCSB Presidency Project
doc_270.txt,22-May-86,Statement by Principal Deputy Press Secretary Speakes on the Central American Peace Negotiations,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-the-central-american-peace-negotiations,UCSB Presidency Project
doc_271.txt,23-May-86,Message to the Congress Reporting on the National Emergency With Respect to Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-reporting-the-national-emergency-with-respect-nicaragua,UCSB Presidency Project
doc_272.txt,27-May-86,Statement by Principal Deputy Press Secretary Speakes on the Central American Summit Meeting,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-the-central-american-summit-meeting,UCSB Presidency Project
doc_273.txt,27-May-86,Remarks Following Discussions With President Jose Simeon Azcona Hoyo of Honduras,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-following-discussions-with-president-jose-simeon-azcona-hoyo-honduras,UCSB Presidency Project
doc_274.txt,6-Jun-86,Remarks at a White House Briefing for Supporters of Tax Reform and United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-supporters-tax-reform-and-united-states-assistance-for,UCSB Presidency Project
doc_275.txt,9-Jun-86,Remarks to the Georgetown University Center for Strategic and International Studies on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-georgetown-university-center-for-strategic-and-international-studies-united,UCSB Presidency Project
doc_276.txt,9-Jun-86,Written Responses to Questions on Central America Submitted by Radio Marti,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-central-america-submitted-radio-marti,UCSB Presidency Project
doc_277.txt,10-Jun-86,Letter to Congressional Leaders Transmitting a Report on the Situation in Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-situation-central-america,UCSB Presidency Project
doc_278.txt,11-Jun-86,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-958,UCSB Presidency Project
doc_279.txt,13-Jun-86,Remarks and a Question-and-Answer Session at a White House Luncheon for Regional Editors and Broadcasters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-white-house-luncheon-for-regional-editors-and,UCSB Presidency Project
doc_280.txt,16-Jun-86,Remarks at a White House Briefing for Supporters of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-supporters-united-states-assistance-for-the-nicaraguan,UCSB Presidency Project
doc_281.txt,23-Jun-86,Statement by Principal Deputy Press Secretary Speakes on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-united-states-assistance-for-the,UCSB Presidency Project
doc_282.txt,23-Jun-86,Remarks in an Interview Together With Written Responses to Questions Submitted by Le Point of France,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-interview-together-with-written-responses-questions-submitted-le-point-france,UCSB Presidency Project
doc_283.txt,24-Jun-86,Letter to the Speaker of the House of Representatives on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-united-states-assistance-for-the-nicaraguan,UCSB Presidency Project
doc_284.txt,24-Jun-86,Address to the Nation on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-nation-united-states-assistance-for-the-nicaraguan-democratic-resistance,UCSB Presidency Project
doc_285.txt,25-Jun-86,Statement on House of Representatives Approval of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-house-representatives-approval-united-states-assistance-for-the-nicaraguan-0,UCSB Presidency Project
doc_286.txt,25-Jun-86,"Remarks at a Senate Campaign Fund-raising Dinner for Jim Santini in Las Vegas, Nevada",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-senate-campaign-fund-raising-dinner-for-jim-santini-las-vegas-nevada,UCSB Presidency Project
doc_287.txt,5-Jul-86,Radio Address to the Nation on Independence Day and the Centennial of the Statue of Liberty,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-independence-day-and-the-centennial-the-statue-liberty,UCSB Presidency Project
doc_288.txt,21-Jul-86,Remarks on Signing the Captive Nations Week Proclamation,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-signing-the-captive-nations-week-proclamation-0,UCSB Presidency Project
doc_289.txt,23-Jul-86,"Remarks at a Campaign Fundraiser for William Clements in Dallas, Texas",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-campaign-fundraiser-for-william-clements-dallas-texas,UCSB Presidency Project
doc_290.txt,23-Jul-86,"Remarks at a Republican Party Rally in Miami, Florida",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-republican-party-rally-miami-florida,UCSB Presidency Project
doc_291.txt,5-Aug-86,"Remarks by Telephone to the Annual Convention of the Knights of Columbus in Chicago, Illinois",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-telephone-the-annual-convention-the-knights-columbus-chicago-illinois,UCSB Presidency Project
doc_292.txt,12-Aug-86,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-957,UCSB Presidency Project
doc_293.txt,13-Aug-86,Statement on Senate Approval of United States Assistance for the Nicaraguan Democratic Resistance and for Economic Development in Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-senate-approval-united-states-assistance-for-the-nicaraguan-democratic-0,UCSB Presidency Project
doc_294.txt,14-Aug-86,"Remarks in an Interview With Representatives of Excelsior of Mexico, Together With Written Responses to Questions",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-interview-with-representatives-excelsior-mexico-together-with-written-responses,UCSB Presidency Project
doc_295.txt,22-Sep-86,"Address to the 41st Session of the United Nations General Assembly in New York, New York",Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-41st-session-the-united-nations-general-assembly-new-york-new-york,UCSB Presidency Project
doc_296.txt,23-Sep-86,Remarks at a White House Briefing for Private Sector Supporters of United States Defense Policies,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-private-sector-supporters-united-states-defense-policies,UCSB Presidency Project
doc_297.txt,25-Sep-86,Remarks to Members of the National Fraternal Congress of America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-members-the-national-fraternal-congress-america,UCSB Presidency Project
doc_298.txt,7-Oct-86,Remarks at the Republican Governors Association Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-republican-governors-association-dinner,UCSB Presidency Project
doc_299.txt,8-Oct-86,Informal Exchange With Reporters on the Budget,Ronald Reagan,https://www.presidency.ucsb.edu/documents/informal-exchange-with-reporters-the-budget,UCSB Presidency Project
doc_300.txt,8-Oct-86,"Remarks at a Campaign Rally for Senator Mack Mattingly in Atlanta, Georgia",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-campaign-rally-for-senator-mack-mattingly-atlanta-georgia,UCSB Presidency Project
doc_301.txt,13-Oct-86,Address to the Nation on the Meetings With Soviet General Secretary Gorbachev in Iceland,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-nation-the-meetings-with-soviet-general-secretary-gorbachev-iceland,UCSB Presidency Project
doc_302.txt,22-Oct-86,Memorandum on Assistance to the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/memorandum-assistance-the-nicaraguan-democratic-resistance-0,UCSB Presidency Project
doc_303.txt,5-Nov-86,Remarks at a White House Briefing for Senior Staff on the Congressional and Gubernatorial Election Results,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-senior-staff-the-congressional-and-gubernatorial-election,UCSB Presidency Project
doc_304.txt,10-Nov-86,Letter to the Speaker of the House and the President of the Senate Reporting on the Nicaraguan Emergency,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-and-the-president-the-senate-reporting-the-nicaraguan,UCSB Presidency Project
doc_305.txt,15-Nov-86,Radio Address to the Nation on Administration and Congressional Goals,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-administration-and-congressional-goals,UCSB Presidency Project
doc_306.txt,18-Nov-86,Remarks at the Ethics and Public Policy Center Anniversary Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-ethics-and-public-policy-center-anniversary-dinner,UCSB Presidency Project
doc_307.txt,19-Nov-86,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-963,UCSB Presidency Project
doc_308.txt,21-Nov-86,Remarks at the Annual Senate Republican Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-senate-republican-dinner,UCSB Presidency Project
doc_309.txt,2-Dec-86,Address to the Nation on the Investigation of the Iran Arms and Contra Aid Controversy,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-nation-the-investigation-the-iran-arms-and-contra-aid-controversy,UCSB Presidency Project
doc_310.txt,4-Dec-86,Remarks Following Discussions With President Oscar Arias Sanchez of Costa Rica,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-following-discussions-with-president-oscar-arias-sanchez-costa-rica-0,UCSB Presidency Project
doc_311.txt,10-Dec-86,"Proclamation 5589—Human Rights Day, Bill of Rights Day, and Human Rights Week, 1986",Ronald Reagan,https://www.presidency.ucsb.edu/documents/proclamation-5589-human-rights-day-bill-rights-day-and-human-rights-week-1986,UCSB Presidency Project
doc_312.txt,10-Dec-86,"Remarks on Signing the Human Rights Day, Bill of Rights Day, and Human Rights Week Proclamation",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-signing-the-human-rights-day-bill-rights-day-and-human-rights-week-proclamation-0,UCSB Presidency Project
doc_313.txt,27-Dec-86,Memorandum on Further Assistance to the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/memorandum-further-assistance-the-nicaraguan-democratic-resistance,UCSB Presidency Project
doc_314.txt,2-Jan-87,Letter to the Speaker of the House of Representatives and the President of the Senate on the Generalized System of Preferences,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-and-the-president-the-senate-the-generalized,UCSB Presidency Project
doc_315.txt,2-Jan-87,Memorandum on the Generalized System of Preferences,Ronald Reagan,https://www.presidency.ucsb.edu/documents/memorandum-the-generalized-system-preferences-2,UCSB Presidency Project
doc_316.txt,5-Jan-87,Statement by Principal Deputy Press Secretary Speakes on the Iran Arms and Contra Aid Controversy,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-the-iran-arms-and-contra-aid-1,UCSB Presidency Project
doc_317.txt,24-Jan-87,Radio Address to the Nation on the State of the Union,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-state-the-union-0,UCSB Presidency Project
doc_318.txt,27-Jan-87,Address Before a Joint Session of Congress on the State of the Union,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-before-joint-session-congress-the-state-the-union-1,UCSB Presidency Project
doc_319.txt,10-Feb-87,Remarks to the Annual Leadership Conference of the American Legion,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-leadership-conference-the-american-legion-0,UCSB Presidency Project
doc_320.txt,20-Feb-87,Remarks at the Conservative Political Action Conference Luncheon,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-conservative-political-action-conference-luncheon,UCSB Presidency Project
doc_321.txt,26-Feb-87,Statement of Administration Policy: S. 184 - To Provide Economic Assistance to the Central American Democracies and Disapproving Aid to the Contras,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-administration-policy-s-184-provide-economic-assistance-the-central-american,UCSB Presidency Project
doc_322.txt,27-Feb-87,Excerpts from the Tower Commission Report,Ronald Reagan,https://www.presidency.ucsb.edu/documents/excerpts-from-the-tower-commission-report,UCSB Presidency Project
doc_323.txt,3-Mar-87,Message to the Congress on Economic Assistance for Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-economic-assistance-for-central-america,UCSB Presidency Project
doc_324.txt,3-Mar-87,Letter Accepting the Resignation of Patrick J. Buchanan as Assistant to the President and Director of Communications,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-accepting-the-resignation-patrick-j-buchanan-assistant-the-president-and-director,UCSB Presidency Project
doc_325.txt,5-Mar-87,Presidential Determination No. 87-10 - Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/presidential-determination-no-87-10-assistance-for-the-nicaraguan-democratic-resistance,UCSB Presidency Project
doc_326.txt,6-Mar-87,Proclamation 5617—Amending the Generalized System of Preferences,Ronald Reagan,https://www.presidency.ucsb.edu/documents/proclamation-5617-amending-the-generalized-system-preferences,UCSB Presidency Project
doc_327.txt,7-Mar-87,Radio Address to the Nation on Regional Conflicts,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-regional-conflicts,UCSB Presidency Project
doc_328.txt,10-Mar-87,Statement of Administration Policy: H.J. Res. 175 - Moratorium on Contra Aid,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-administration-policy-hj-res-175-moratorium-contra-aid,UCSB Presidency Project
doc_329.txt,13-Mar-87,Statement of Administration Policy: S.J. Res. 81 - Disapproving the Provision of Additional Assistance to the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-administration-policy-sj-res-81-disapproving-the-provision-additional-assistance,UCSB Presidency Project
doc_330.txt,19-Mar-87,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-967,UCSB Presidency Project
doc_331.txt,30-Mar-87,Remarks at the 1987 Reagan Administration Executive Forum,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-1987-reagan-administration-executive-forum,UCSB Presidency Project
doc_332.txt,6-Apr-87,"Address to a Joint Session of Parliament in Ottawa, Canada",Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-joint-session-parliament-ottawa-canada,UCSB Presidency Project
doc_333.txt,8-Apr-87,Statement by Assistant to the President for Press Relations Fitzwater on the Iran Arms and Contra Aid Controversy Investigations,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-assistant-the-president-for-press-relations-fitzwater-the-iran-arms-and-contra-0,UCSB Presidency Project
doc_334.txt,10-Apr-87,Remarks and a Question-and-Answer Session at a Los Angeles World Affairs Council Luncheon in California,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-los-angeles-world-affairs-council-luncheon,UCSB Presidency Project
doc_335.txt,18-Apr-87,Radio Address to the Nation on Soviet-United States Relations,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-soviet-united-states-relations-3,UCSB Presidency Project
doc_336.txt,21-Apr-87,Notice of the Continuation of the National Emergency With Respect to Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/notice-the-continuation-the-national-emergency-with-respect-nicaragua-2,UCSB Presidency Project
doc_337.txt,21-Apr-87,Message to the Congress on the Continuation of the National Emergency With Respect to Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-the-continuation-the-national-emergency-with-respect-nicaragua-1,UCSB Presidency Project
doc_338.txt,29-Apr-87,Remarks at the Annual Republican Congressional Fund-raising Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-republican-congressional-fund-raising-dinner,UCSB Presidency Project
doc_339.txt,1-May-87,Message to the Congress Reporting on the National Emergency With Respect to Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-reporting-the-national-emergency-with-respect-nicaragua-0,UCSB Presidency Project
doc_340.txt,3-May-87,"Remarks to the 100th Annual Convention of the American Newspaper Publishers Association in New York, New York",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-100th-annual-convention-the-american-newspaper-publishers-association-new-york,UCSB Presidency Project
doc_341.txt,12-May-87,Remarks at a White House Briefing for Members of the Council of the Americas,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-members-the-council-the-americas,UCSB Presidency Project
doc_342.txt,13-May-87,Remarks Following Meetings With President Vinicio Cerezo Arevalo of Guatemala,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-following-meetings-with-president-vinicio-cerezo-arevalo-guatemala,UCSB Presidency Project
doc_343.txt,15-May-87,Remarks and a Question-and-Answer Session With Southeast Regional Editors and Broadcasters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-southeast-regional-editors-and-broadcasters,UCSB Presidency Project
doc_344.txt,27-May-87,Interview With Foreign Television Journalists Prior to the Venice Economic Summit,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-foreign-television-journalists-prior-the-venice-economic-summit,UCSB Presidency Project
doc_345.txt,11-Jun-87,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-966,UCSB Presidency Project
doc_346.txt,17-Jun-87,Statement by Assistant to the President for Press Relations Fitzwater on the Meeting Between President Reagan and President Oscar Arias Sanchez of Costa Rica,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-assistant-the-president-for-press-relations-fitzwater-the-meeting-between,UCSB Presidency Project
doc_347.txt,17-Jun-87,Remarks at a Fundraising Reception for Senator Orrin G. Hatch of Utah,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-fundraising-reception-for-senator-orrin-g-hatch-utah,UCSB Presidency Project
doc_348.txt,29-Jun-87,Remarks at a White House Briefing for Administration Supporters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-administration-supporters,UCSB Presidency Project
doc_349.txt,17-Jul-87,"Proclamation 5680—Captive Nations Week, 1987",Ronald Reagan,https://www.presidency.ucsb.edu/documents/proclamation-5680-captive-nations-week-1987,UCSB Presidency Project
doc_350.txt,18-Jul-87,Radio Address to the Nation on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-united-states-assistance-for-the-nicaraguan-democratic-2,UCSB Presidency Project
doc_351.txt,24-Jul-87,Remarks to Captive Nations Conference Participants,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-captive-nations-conference-participants,UCSB Presidency Project
doc_352.txt,3-Aug-87,Remarks on Receiving the Report of the Presidential Task Force on Project Economic Justice,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-receiving-the-report-the-presidential-task-force-project-economic-justice,UCSB Presidency Project
doc_353.txt,5-Aug-87,Remarks to Reporters Announcing the Central American Peace Initiative,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-reporters-announcing-the-central-american-peace-initiative,UCSB Presidency Project
doc_354.txt,8-Aug-87,Radio Address to the Nation on the 26th Anniversary of the Berlin Wall,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-26th-anniversary-the-berlin-wall,UCSB Presidency Project
doc_355.txt,8-Aug-87,Statement on the Central American Peace Agreement,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-the-central-american-peace-agreement,UCSB Presidency Project
doc_356.txt,12-Aug-87,Address to the Nation on the Iran Arms and Contra Aid Controversy and Administration Goals,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-nation-the-iran-arms-and-contra-aid-controversy-and-administration-goals,UCSB Presidency Project
doc_357.txt,13-Aug-87,"Remarks to Citizens in North Platte, Nebraska",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-citizens-north-platte-nebraska,UCSB Presidency Project
doc_358.txt,15-Aug-87,Radio Address to the Nation on Administration Goals,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-administration-goals-2,UCSB Presidency Project
doc_359.txt,22-Aug-87,Address to the People of Nicaragua on the Central American Peace Plan,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-people-nicaragua-the-central-american-peace-plan,UCSB Presidency Project
doc_360.txt,26-Aug-87,Remarks on Soviet-United States Relations at the Town Hall of California Meeting in Los Angeles,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-soviet-united-states-relations-the-town-hall-california-meeting-los-angeles,UCSB Presidency Project
doc_361.txt,27-Aug-87,"Remarks at a Meeting With Nicaraguan Democratic Resistance Leaders in Los Angeles, California",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-meeting-with-nicaraguan-democratic-resistance-leaders-los-angeles-california,UCSB Presidency Project
doc_362.txt,29-Aug-87,Radio Address to the Nation on Soviet-United States Relations,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-soviet-united-states-relations-2,UCSB Presidency Project
doc_363.txt,12-Sep-87,Radio Address to the Nation on the Situation in Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-situation-nicaragua-0,UCSB Presidency Project
doc_364.txt,19-Sep-87,"Radio Address to the Nation on Robert H. Bork, Arms Control, and the Budget",Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-robert-h-bork-arms-control-and-the-budget,UCSB Presidency Project
doc_365.txt,21-Sep-87,"Address to the 42d Session of the United Nations General Assembly in New York, New York",Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-42d-session-the-united-nations-general-assembly-new-york-new-york,UCSB Presidency Project
doc_366.txt,22-Sep-87,Written Responses to Questions Submitted by the Swedish Newspaper Svenska Dagbladet,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-the-swedish-newspaper-svenska-dagbladet,UCSB Presidency Project
doc_367.txt,25-Sep-87,Remarks at the Annual Convention of Concerned Women for America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-convention-concerned-women-for-america,UCSB Presidency Project
doc_368.txt,28-Sep-87,Written Responses to Questions Submitted by the Swedish Newspaper Tidningarnas Telegrambyra,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-the-swedish-newspaper-tidningarnas-telegrambyra,UCSB Presidency Project
doc_369.txt,7-Oct-87,Address to the Permanent Council of the Organization of American States,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-permanent-council-the-organization-american-states,UCSB Presidency Project
doc_370.txt,14-Oct-87,Remarks at the Welcoming Ceremony for President Jose Napoleon Duarte Fuentes of El Salvador,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-welcoming-ceremony-for-president-jose-napoleon-duarte-fuentes-el-salvador,UCSB Presidency Project
doc_371.txt,21-Oct-87,Remarks at a White House Briefing for the Citizens Network for Foreign Affairs,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-the-citizens-network-for-foreign-affairs,UCSB Presidency Project
doc_372.txt,28-Oct-87,"Remarks at the United States Military Academy in West Point, New York",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-united-states-military-academy-west-point-new-york-0,UCSB Presidency Project
